folder	key	title	score	year	developer	source
nes	golf	Golf	57	1984	Intelligent Systems Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	cruisin	Cruisin'	57	1985	Nihon Micom Kaihatsu	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	tiny toon adventures cartoon workshop	Tiny Toon Adventures: Cartoon Workshop	57	1992	Novotrade Software Kft.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	spider man return of the sinister six	Spider-Man: Return of the Sinister Six	57	1992	B.I.T.S., Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	captain america and the avengers	Captain America and the Avengers	57	1991	Data East Corporation	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	ikari iii the rescue	Ikari III: The Rescue	57	1990	SNK Corporation	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	magmax	MagMax	57	1986	Nihon Bussan Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	pinball	Pinball	57	1984	Nintendo Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	bee 52	Bee 52	57	1992	Codemasters	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	spy vs spy	Spy vs Spy	57	1986	First Star Software, Inc.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	alien syndrome	Alien Syndrome	57	1988	SEGA Enterprises Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	the adventures of captain comic	The Adventures of Captain Comic	57	1989		https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	arch rivals	Arch Rivals	58	1990	Midway Manufacturing Company	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	yo noid	Yo! Noid	58	1990	Now Production Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	chinese hero	Chinese Hero	58	1986	Micro Academy	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	time lord	Time Lord	58	1990	Rare Limited	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	racket attack	Racket Attack	58	1988	Tose Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	top players tennis	Top Players' Tennis	58	1989	Home Data Corp.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	robocop 2	RoboCop 2	58	1991	Painting by Numbers, Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	dragonstrike	DragonStrike	58	1992	Westwood Associates	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	mighty bombjack	Mighty Bombjack	58	1986	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:-critic_score/page:4/
nes	super mario bros 3	Super Mario Bros. 3	96	1988	Nintendo EAD	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	tecmo super bowl	Tecmo Super Bowl	92	1991	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	kings of the beach	Kings of the Beach	90	1989		https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	super mario bros	Super Mario Bros.	90	1985	Nintendo R&D4	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	mega man 2	Mega Man 2	90	1988	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	castlevania iii dracula s curse	Castlevania III: Dracula's Curse	89	1989	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	vulcan venture	Vulcan Venture	89	1988	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	tetris	Tetris	87	1989	Nintendo Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	kirby s adventure	Kirby's Adventure	88	1993	HAL Laboratory, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	contra	Contra	88	1988	Konami Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	ninja gaiden ii the dark sword of chaos	Ninja Gaiden II: The Dark Sword of Chaos	88	1990	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	mike tyson s punch out	Mike Tyson's Punch-Out!!	87	1987	Nintendo R&D3	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	final fantasy iii	Final Fantasy III	86	1990	Square Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	baseball stars	Baseball Stars	86	1989	SNK Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	super mario bros 2	Super Mario Bros. 2	83	1986	Nintendo EAD	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	the legend of zelda	The Legend of Zelda	86	1986	Nintendo Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	mega man 3	Mega Man 3	86	1990	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	adventures of lolo 3	Adventures of Lolo 3	85	1990	HAL Laboratory, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	life force	Life Force	85	1987	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	bionic commando	Bionic Commando	85	1988	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	summer carnival 92 recca	Summer Carnival '92: Recca	84	1992	KID Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	super contra	Super Contra	84	1990	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	zanac	Zanac	84	1986	Compile Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	baseball stars 2	Baseball Stars 2	84	1992		https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	crisis force	Crisis Force	84	1991	Konami Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	little samson	Little Samson	84	1992	Takeru Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	vice project doom	Vice: Project Doom	84	1991	Aicom Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	the chessmaster	The Chessmaster	84	1989	Software Toolworks, Inc., The	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	over horizon	Over Horizon	84	1991	Hot-B Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	double dragon ii the revenge	Double Dragon II: The Revenge	84	1989	Technos Japan Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	g i joe a real american hero	G.I. Joe: A Real American Hero	83	1991	KID Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	splatterhouse wanpaku graffiti	Splatterhouse: Wanpaku Graffiti	83	1989	Now Production Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	castlevania	Castlevania	83	1986	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	elite	Elite	83	1991		https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	disney s ducktales	Disney's DuckTales	83	1989	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	micro machines	Micro Machines	82	1991	The Codemasters Software Company Limited	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	r c pro am ii	R.C. Pro-Am II	82	1992	Rare Limited	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	maniac mansion	Maniac Mansion	82	1988	Lucasfilm Games	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	final fantasy	Final Fantasy	82	1987	Square Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	super spy hunter	Super Spy Hunter	82	1991	Tokai Engineering	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	danny sullivan s indy heat	Danny Sullivan's Indy Heat	82	1991	Leland Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	ultimate air combat	Ultimate Air Combat	82	1992	Activision, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	shatterhand	Shatterhand	82	1991	Natsume Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	batman the video game	Batman: The Video Game	82	1989	Sun Electronics Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	sweet home	Sweet Home	82	1989	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	bucky o hare	Bucky O'Hare	81	1992	Konami Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	blaster master	Blaster Master	81	1988	Tokai Engineering	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	gun nac	Gun-Nac	81	1990	Compile	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:1/
nes	puzznic	Puzznic	81	1990	Taito Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	solstice the quest for the staff of demnos	Solstice: The Quest for the Staff of Demnos	81	1990	Software Creations Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	ninja gaiden	Ninja Gaiden	81	1988	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	river city ransom	River City Ransom	81	1989	Technos Japan Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	crystalis	Crystalis	81	1990	SNK Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	battletoads	Battletoads	81	1991	Rare Limited	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	the guardian legend	The Guardian Legend	81	1988	Compile Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	battletoads double dragon	Battletoads / Double Dragon	80	1993	Rare Limited	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	zelda ii the adventure of link	Zelda II: The Adventure of Link	80	1987	Nintendo Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	dr mario	Dr. Mario	80	1990	Nintendo R&D1	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	fire n ice	Fire 'n Ice	80	1992	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	side pocket	Side Pocket	80	1987	Data East Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	ice hockey	Ice Hockey	80	1988	Nintendo EAD	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	dragon warrior iv	Dragon Warrior IV	80	1990	Chunsoft Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	akumaj special boku dracula kun	Akumajō Special: Boku Dracula-kun	80	1990	Konami Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	mega man 4	Mega Man 4	80	1991	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	kickle cubicle	Kickle Cubicle	80	1990	Nanao Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	blades of steel	Blades of Steel	80	1988	Konami Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	tecmo bowl	Tecmo Bowl	80	1989	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	rolling thunder	Rolling Thunder	79	1988	Namco Limited	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	ufouria the saga	Ufouria: The Saga	79	1991	Sun Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	dragon warrior iii	Dragon Warrior III	79	1988	Chunsoft Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	magician	Magician	79	1991	Eurocom Developments Ltd	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	little nemo the dream master	Little Nemo: The Dream Master	79	1990	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	solomon s key	Solomon's Key	79	1986	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	gargoyle s quest ii	Gargoyle's Quest II	79	1992	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	guerrilla war	Guerrilla War	79	1988	SNK Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	rod land	Rod-land	79	1992	Jaleco Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	wario s woods	Wario's Woods	79	1994	Intelligent Systems Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	super turrican	Super Turrican	79	1993	Rainbow Arts Software GmbH	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	donkey kong classics	Donkey Kong Classics	79	1988	Nintendo Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	iron tank the invasion of normandy	Iron Tank: The Invasion of Normandy	79	1988	SNK Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	snake rattle n roll	Snake Rattle N Roll	79	1990	Rare Limited	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	mendel palace	Mendel Palace	78	1989	Game Freak, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	the mafat conspiracy	The Mafat Conspiracy	78	1990	Aicom Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	sid meier s pirates	Sid Meier's Pirates!	78	1991	MPS Labs	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	gradius	Gradius	78	1986	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	u s championship v ball	U.S. Championship V'Ball	78	1989	Technos Japan Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	galaxy 5000	Galaxy 5000	78	1991	Activision, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	jackal	Jackal	78	1988	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	parasol stars the story of bubble bobble iii	Parasol Stars: The Story of Bubble Bobble III	78	1992	Taito Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	mega man	Mega Man	78	1987	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	gold medal challenge 92	Gold Medal Challenge '92	78	1992	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	faxanadu	Faxanadu	78	1987	Hudson Soft Company, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	dusty diamond s all star softball	Dusty Diamond's All-Star Softball	78	1989	Tose Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	new ghostbusters ii	New Ghostbusters II	78	1990	HAL Laboratory, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	teenage mutant ninja turtles iii the manhattan pr	Teenage Mutant Ninja Turtles III: The Manhattan Pr...	78	1991	Konami Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	clash at demonhead	Clash at Demonhead	78	1989	Vic Tokai Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	klax	Klax	77	1990	Tengen Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	gremlins 2 the new batch	Gremlins 2: The New Batch	77	1990	Sun Electronics Corp.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:2/
nes	captain skyhawk	Captain Skyhawk	77	1990	Rare Limited	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
nes	metroid	Metroid	77	1986	Nintendo R&D1	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
nes	kabuki quantum fighter	Kabuki: Quantum Fighter	77	1990	Human Entertainment, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
nes	tecmo world wrestling	Tecmo World Wrestling	77	1989	Tecmo, Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
nes	metal storm	Metal Storm	77	1991	Tamtex	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
nes	desert commander	Desert Commander	77	1988	Kotobuki System Co., Ltd.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
nes	rainbow islands	Rainbow Islands	77	1991	Taito Corporation	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
nes	deja vu a nightmare comes true	Deja Vu: A Nightmare Comes True!!	77	1988	ICOM Simulations, Inc.	https://www.mobygames.com/game/platform:nes/sort:critic_score/page:3/
